OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,Soc Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012
401,Clergy,59.35,400,CommSocialSvcs,56.09,21-2011,Clergy,21-2011.00,Clergy,176,Clergy,68.96,2040,Clergy,6.13
402,"Counselor - Educational, Vocational, and School",57.46,400,CommSocialSvcs,56.09,21-1012,"Educational, Guidance, and Career Counselors and Advisor…",21-1012.00,"Educational, Guidance, School, and Vocational Counselors",163,"Counselors, Educational and Vocational",56.69,NA,NA,NA
403,Counselor - Mental Health,60.54,400,CommSocialSvcs,56.09,21-1014,Mental Health Counselors,21-1014.00,Mental Health Counselors,163,"Counselors, Educational and Vocational",56.69,NA,NA,NA
404,Counselor - Rehabilitation,58.09,400,CommSocialSvcs,56.09,21-1015,Rehabilitation Counselors,21-1015.00,Rehabilitation Counselors,163,"Counselors, Educational and Vocational",56.69,NA,NA,NA
405,Director of Religious Education or Activities,55.12,400,CommSocialSvcs,56.09,21-2021,"Directors, Religious Activities and Education",21-2021.00,"Directors, Religious Activities and Education",177,"Religious Workers, n.e.c.",43.55,2050,"Directors, religious activities and education",4
406,Health Educator,59.47,400,CommSocialSvcs,56.09,21-1091,Health Education Specialists,21-1091.00,Health Educators,134,Health Specialties Teachers,73.51,NA,NA,NA
407,Marriage and/or Family Therapist,63.48,400,CommSocialSvcs,56.09,21-1013,Marriage and Family Therapists,21-1013.00,Marriage and Family Therapists,105,"Therapists, n.e.c.",62.36,NA,NA,NA
408,Probation Officer and/or Correctional Treatment Specialist,47.08,400,CommSocialSvcs,56.09,21-1092,Probation Officers and Correctional Treatment Specialist…,21-1092.00,Probation Officers and Correctional Treatment Specialist…,410,Protective Service Occupations ,48.4,2015,Probation officers and correctional treatment specialists,4.8
409,Social and Human Service Assistant,52.14,400,CommSocialSvcs,56.09,21-1093,Social and Human Service Assistants,21-1093.00,Social and Human Service Assistants,230,"Service Occupations, Except Protective and Household ",30.93,2016,Social and human service assistants,4.5
410,"Social Worker - Child, Family and/or School",53.62,400,CommSocialSvcs,56.09,21-1021,"Child, Family, and School Social Workers",21-1021.00,"Child, Family, and School Social Workers",174,Social Workers,51.5,NA,NA,NA
411,Social Worker - Medical and/or Public Health,51.34,400,CommSocialSvcs,56.09,21-1022,Healthcare Social Workers,21-1022.00,Healthcare Social Workers,174,Social Workers,51.5,NA,NA,NA
411,Social Worker - Medical and/or Public Health,51.34,400,CommSocialSvcs,56.09,21-1094,Community Health Workers,21-1094.00,Community Health Workers,174,Social Workers,51.5,NA,NA,NA
412,Social Worker - Mental Health and/or Substance Abuse,53.51,400,CommSocialSvcs,56.09,21-1023,Mental Health and Substance Abuse Social Workers,21-1023.00,Mental Health and Substance Abuse Social Workers,174,Social Workers,51.5,NA,NA,NA
413,Substance Abuse and/or Behavioral Disorder Counselor,51.42,400,CommSocialSvcs,56.09,21-1011,Substance Abuse and Behavioral Disorder Counselors,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,230,"Service Occupations, Except Protective and Household ",30.93,NA,NA,NA
414,Other - Community and/or Social Service Specialist,49.6,400,CommSocialSvcs,56.09,21-1099,"Community and Social Service Specialists, All Other",21-1099.00,"Community and Social Service Specialists, All Other",230,"Service Occupations, Except Protective and Household ",30.93,2025,"Miscellaneous community and social service specialists, including health educators and community health workers",5.45
415,Other - Counselor,58.3,400,CommSocialSvcs,56.09,21-1019,"Counselors, All Other",21-1019.00,"Counselors, All Other",163,"Counselors, Educational and Vocational",56.69,2000,Counselors,5.07
416,Other - Religious Worker,50.02,400,CommSocialSvcs,56.09,21-2099,"Religious Workers, All Other",21-2099.00,"Religious Workers, All Other",177,"Religious Workers, n.e.c.",43.55,2060,"Religious workers, all other",3.5
417,Other - Social Worker,51.38,400,CommSocialSvcs,56.09,21-1029,"Social Workers, All Other",21-1029.00,"Social Workers, All Other",174,Social Workers,51.5,2010,Social workers,5.3
501,Actuary,57.42,500,ComputerMath,74.81,15-2011,Actuaries,15-2011.00,Actuaries,66,Actuaries,44.47,1200,Actuaries,5
502,Biostatistician,68.42,500,ComputerMath,74.81,15-2041,Statisticians,15-2041.01,Biostatisticians,67,Statisticians,55.57,NA,NA,NA
503,Business Intelligence Analyst,66.62,500,ComputerMath,74.81,15-1299,"Computer Occupations, All Other",15-1199.08,Business Intelligence Analysts,40,Professional Specialty Occupations ,64.38,NA,NA,NA
504,Clinical Data Manager,55.21,500,ComputerMath,74.81,15-2041,Statisticians,15-2041.02,Clinical Data Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
505,Computer and Information Scientist,73.02,500,ComputerMath,74.81,15-1221,Computer and Information Research Scientists,15-1111.00,Computer and Information Research Scientists,64,Computer Systems Analysts and Scientists,73.7,1005,Computer and information research scientists,6.4
505,Computer and Information Scientist,73.02,500,ComputerMath,74.81,15-1211,Computer Systems Analysts,15-1121.00,Computer Systems Analysts,64,Computer Systems Analysts and Scientists,73.7,1006,Computer systems analysts,6.2
506,Computer Programmer,69.27,500,ComputerMath,74.81,15-1251,Computer Programmers,15-1131.00,Computer Programmers,229,Computer Programmers,60.51,1010,Computer programmers,6
507,Computer Security Specialist,70.53,500,ComputerMath,74.81,15-1212,Information Security Analysts,15-1122.00,Information Security Analysts,64,Computer Systems Analysts and Scientists,73.7,1007,Information security analysts,6
508,Computer Software Engineer,71.95,500,ComputerMath,74.81,15-1252,Software Developers,15-1132.00,"Software Developers, Applications",64,Computer Systems Analysts and Scientists,73.7,1020,"Software developers, applications and systems software",5.75
508,Computer Software Engineer,71.95,500,ComputerMath,74.81,15-1253,Software Quality Assurance Analysts and Testers,15-1132.00,"Software Developers, Applications",64,Computer Systems Analysts and Scientists,73.7,1020,NA,NA
508,Computer Software Engineer,71.95,500,ComputerMath,74.81,15-1252,Software Developers,15-1133.00,"Software Developers, Systems Software",64,Computer Systems Analysts and Scientists,73.7,NA,NA,NA
508,Computer Software Engineer,71.95,500,ComputerMath,74.81,15-1253,Software Quality Assurance Analysts and Testers,15-1133.00,"Software Developers, Systems Software",64,Computer Systems Analysts and Scientists,73.7,NA,NA,NA
509,Computer Specialist,69.11,500,ComputerMath,74.81,15-1231,Computer Network Support Specialists,15-1152.00,Computer Network Support Specialists,64,Computer Systems Analysts and Scientists,73.7,NA,NA,NA
510,Computer Support Specialist,52.93,500,ComputerMath,74.81,15-1232,Computer User Support Specialists,15-1151.00,Computer User Support Specialists,64,Computer Systems Analysts and Scientists,73.7,1050,Computer support specialists,4.85
511,Computer Systems Engineers/Architect,73.52,500,ComputerMath,74.81,15-1252,Software Developers,15-1199.02,Computer Systems Engineers/Architects,64,Computer Systems Analysts and Scientists,73.7,NA,NA,NA
512,Data Warehousing Specialist,49.5,500,ComputerMath,74.81,15-1243,Database Architects,15-1199.07,Data Warehousing Specialists,202,Technicians and Related Support Occupations ,51.21,NA,NA,NA
513,Database Administrator,56.86,500,ComputerMath,74.81,15-1242,Database Administrators,15-1141.00,Database Administrators,2,"Executive, Administrative, and Managerial Occupations",53.52,1060,Database administrators,5.5
513,Database Administrator,56.86,500,ComputerMath,74.81,15-1243,Database Architects,15-1141.00,Database Administrators,2,"Executive, Administrative, and Managerial Occupations",53.52,1060,NA,NA
514,Database Architect,65.66,500,ComputerMath,74.81,15-1243,Database Architects,15-1199.06,Database Architects,202,Technicians and Related Support Occupations ,51.21,NA,NA,NA
515,Document Management Specialist,48.59,500,ComputerMath,74.81,15-1299,"Computer Occupations, All Other",15-1199.12,Document Management Specialists,202,Technicians and Related Support Occupations ,51.21,NA,NA,NA
516,Electronic Commerce Specialist,60.13,500,ComputerMath,74.81,15-1255,Web and Digital Interface Designers,15-1199.10,Search Marketing Strategists,202,Technicians and Related Support Occupations ,51.21,NA,NA,NA
517,Geographic Information Systems Technician,62.72,500,ComputerMath,74.81,15-1299,"Computer Occupations, All Other",15-1199.05,Geographic Information Systems Technicians,235,Technicians,40.85,NA,NA,NA
518,Geospatial Information Scientist and/or Technologist,72.94,500,ComputerMath,74.81,15-1299,"Computer Occupations, All Other",15-1199.04,Geospatial Information Scientists and Technologists,40,Professional Specialty Occupations ,64.38,NA,NA,NA
519,Informatics Nurse Specialist,66.31,500,ComputerMath,74.81,15-1211,Computer Systems Analysts,15-1121.01,Informatics Nurse Specialists,40,Professional Specialty Occupations ,64.38,NA,NA,NA
520,Information Technology Project Manager,68.65,500,ComputerMath,74.81,15-1299,"Computer Occupations, All Other",15-1199.09,Information Technology Project Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
521,Mathematical Science Occupation,70.8,500,ComputerMath,74.81,15-2051,Data Scientists,15-2099.00,"Mathematical Science Occupations, All Other",40,Professional Specialty Occupations ,64.38,1240,Miscellaneous mathematical science occupations,6.2
521,Mathematical Science Occupation,70.8,500,ComputerMath,74.81,15-2099,"Mathematical Science Occupations, All Other",15-2099.00,"Mathematical Science Occupations, All Other",40,Professional Specialty Occupations ,64.38,1240,NA,NA
522,Mathematical Technician,66.35,500,ComputerMath,74.81,15-2099,"Mathematical Science Occupations, All Other",15-2091.00,Mathematical Technicians,235,Technicians,40.85,NA,NA,NA
523,Mathematician,72.25,500,ComputerMath,74.81,15-2021,Mathematicians,15-2021.00,Mathematicians,68,"Mathematical Scientists, n.e.c.",63.46,1210,Mathematicians,6.2
524,Network and Computer Systems Administrator,68.57,500,ComputerMath,74.81,15-1244,Network and Computer Systems Administrators,15-1142.00,Network and Computer Systems Administrators,2,"Executive, Administrative, and Managerial Occupations",53.52,1105,Network and computer systems administrators,5.8
525,Network Systems and Data Communications Analyst,69.76,500,ComputerMath,74.81,15-1241,Computer Network Architects,15-1143.00,Computer Network Architects,40,Professional Specialty Occupations ,64.38,1106,Computer network architects,5.8
526,Operations Research Analyst,67.42,500,ComputerMath,74.81,15-2031,Operations Research Analysts,15-2031.00,Operations Research Analysts,40,Professional Specialty Occupations ,64.38,1220,Operations research analysts,5.1
527,Software Quality Assurance Engineer and/or Tester,65.12,500,ComputerMath,74.81,15-1253,Software Quality Assurance Analysts and Testers,15-1199.01,Software Quality Assurance Engineers and Testers,59,Engineers,70.69,NA,NA,NA
528,Statistician,64.55,500,ComputerMath,74.81,15-2041,Statisticians,15-2041.00,Statisticians,67,Statisticians,55.57,1230,Statisticians,5.4
529,Telecommunications Specialist,54.39,500,ComputerMath,74.81,15-1241,Computer Network Architects,15-1143.01,Telecommunications Engineering Specialists,40,Professional Specialty Occupations ,64.38,NA,NA,NA
530,Video Game Designer,65.87,500,ComputerMath,74.81,15-1299,"Computer Occupations, All Other",15-1199.11,Video Game Designers,185,Designers,46.53,NA,NA,NA
531,Web Administrator,56.76,500,ComputerMath,74.81,15-1299,"Computer Occupations, All Other",15-1199.03,Web Administrators,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
532,Web Developer,63.93,500,ComputerMath,74.81,15-1254,Web Developers,15-1134.00,Web Developers,40,Professional Specialty Occupations ,64.38,1030,Web developers,5.4
532,Web Developer,63.93,500,ComputerMath,74.81,15-1255,Web and Digital Interface Designers,15-1134.00,Web Developers,40,Professional Specialty Occupations ,64.38,1030,NA,NA
533,Other - Computer Science Worker,63.26,500,ComputerMath,74.81,13-1082,Project Management Specialists,15-1199.00,"Computer Occupations, All Other",64,Computer Systems Analysts and Scientists,73.7,1107,"Computer occupations, all other",4.75
533,Other - Computer Science Worker,63.26,500,ComputerMath,74.81,15-1243,Database Architects,15-1199.00,"Computer Occupations, All Other",64,Computer Systems Analysts and Scientists,73.7,1107,NA,NA
533,Other - Computer Science Worker,63.26,500,ComputerMath,74.81,15-1253,Software Quality Assurance Analysts and Testers,15-1199.00,"Computer Occupations, All Other",64,Computer Systems Analysts and Scientists,73.7,1107,NA,NA
533,Other - Computer Science Worker,63.26,500,ComputerMath,74.81,15-1255,Web and Digital Interface Designers,15-1199.00,"Computer Occupations, All Other",64,Computer Systems Analysts and Scientists,73.7,1107,NA,NA
533,Other - Computer Science Worker,63.26,500,ComputerMath,74.81,15-1299,"Computer Occupations, All Other",15-1199.00,"Computer Occupations, All Other",64,Computer Systems Analysts and Scientists,73.7,1107,NA,NA
601,Boilermaker,42.1,600,ConstructionExtraction,42.18,47-2011,Boilermakers,47-2011.00,Boilermakers,643,Boilermakers,39.64,6210,Boilermakers,3.9
602,Carpenter,45.14,600,ConstructionExtraction,42.18,47-2031,Carpenters,47-2031.00,Carpenters,567,"Carpenters, Except Apprentices",38.92,6230,Carpenters,4.6
602,Carpenter,45.14,600,ConstructionExtraction,42.18,47-2031,Carpenters,47-2031.01,Construction Carpenters,567,"Carpenters, Except Apprentices",38.92,NA,NA,NA
602,Carpenter,45.14,600,ConstructionExtraction,42.18,47-2031,Carpenters,47-2031.02,Rough Carpenters,567,"Carpenters, Except Apprentices",38.92,NA,NA,NA
603,Carpet Installer,28.5,600,ConstructionExtraction,42.18,47-2041,Carpet Installers,47-2041.00,Carpet Installers,566,Carpet Installers,34.38,6240,"Carpet, floor, and tile installers and finishers",3.6
604,Cement Mason and/or Concrete Finisher,36.65,600,ConstructionExtraction,42.18,47-2051,Cement Masons and Concrete Finishers,47-2051.00,Cement Masons and Concrete Finishers,588,Concrete and Terrazzo Finishers,37.5,6250,"Cement masons, concrete finishers, and terrazzo workers",4.1
605,Construction and/or Building Inspector,58.33,600,ConstructionExtraction,42.18,47-4011,Construction and Building Inspectors,47-4011.00,Construction and Building Inspectors,35,Construction Inspectors,46.85,6660,Construction and building inspectors,4.9
606,Construction Laborer,37.53,600,ConstructionExtraction,42.18,47-2061,Construction Laborers,47-2061.00,Construction Laborers,869,Construction Laborers,36.43,6260,Construction laborers,3.4
607,Derrick Operator (Oil and Gas),43.09,600,ConstructionExtraction,42.18,47-5011,"Derrick Operators, Oil and Gas",47-5011.00,"Derrick Operators, Oil and Gas",614,"Drillers, Oil Well",41.5,6800,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",5.1
608,Drywall and/or Ceiling Tile Installer,36.21,600,ConstructionExtraction,42.18,47-2081,Drywall and Ceiling Tile Installers,47-2081.00,Drywall and Ceiling Tile Installers,573,Drywall Installers,34.26,6330,"Drywall installers, ceiling tile installers, and tapers",3.8
609,Earth Driller (except Oil and Gas),48.04,600,ConstructionExtraction,42.18,47-5023,"Earth Drillers, Except Oil and Gas",47-5021.00,"Earth Drillers, Except Oil and Gas",598,"Drillers, Earth",39.82,6820,"Earth drillers, except oil and gas",4.25
609,Earth Driller (except Oil and Gas),48.04,600,ConstructionExtraction,42.18,47-5032,"Explosives Workers, Ordnance Handling Experts, and Blast…",47-5021.00,"Earth Drillers, Except Oil and Gas",598,"Drillers, Earth",39.82,6820,NA,NA
610,Electrician,54.21,600,ConstructionExtraction,42.18,47-2111,Electricians,47-2111.00,Electricians,575,"Electricians, Except Apprentices",51.27,6355,Electricians,4.9
611,Elevator Installer and/or Repairer,40.01,600,ConstructionExtraction,42.18,47-4021,Elevator and Escalator Installers and Repairers,47-4021.00,Elevator Installers and Repairers,543,Elevator Installers and Repairers,39.02,6700,Elevator installers and repairers,4.3
612,"Explosives Worker, Ordnance Handling Expert, and/or Blaster",54.95,600,ConstructionExtraction,42.18,47-5032,"Explosives Workers, Ordnance Handling Experts, and Blast…",47-5031.00,"Explosives Workers, Ordnance Handling Experts, and Blast…",615,Explosives Workers,37.5,6830,"Explosives workers, ordnance handling experts, and blasters",4.1
613,Fence Erector,28.42,600,ConstructionExtraction,42.18,47-4031,Fence Erectors,47-4031.00,Fence Erectors,599,"Construction Trades, n.e.c.",35.67,6710,Fence erectors,3.3
614,Floor Layer,34.04,600,ConstructionExtraction,42.18,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",599,"Construction Trades, n.e.c.",35.67,NA,NA,NA
615,Floor Sander and/or Finisher,35.19,600,ConstructionExtraction,42.18,47-2043,Floor Sanders and Finishers,47-2043.00,Floor Sanders and Finishers,599,"Construction Trades, n.e.c.",35.67,NA,NA,NA
616,Glazier,39.66,600,ConstructionExtraction,42.18,47-2121,Glaziers,47-2121.00,Glaziers,589,Glaziers,30.26,6360,Glaziers,3.8
